日付,時間,役,順位,名前,得票数
04/22,5,転校生,10,奈緒,57
04/22,6,転校生,1,エレナ,2035
04/22,6,転校生,2,可憐,1649
04/22,6,転校生,3,瑞希,360
04/22,6,転校生,4,志保,321
04/22,6,転校生,5,エミリー,179
04/22,6,転校生,6,杏奈,99
04/22,6,転校生,7,静香,95
04/22,6,転校生,8,まつり,75
04/22,6,転校生,9,翼,60
04/22,6,転校生,10,奈緒,57
04/22,7,転校生,1,エレナ,2047
04/22,7,転校生,2,可憐,1662
04/22,7,転校生,3,瑞希,361
04/22,7,転校生,4,志保,321
04/22,7,転校生,5,エミリー,179
04/22,7,転校生,6,杏奈,99
04/22,7,転校生,7,静香,95
04/22,7,転校生,8,まつり,75
04/22,7,転校生,9,翼,60
04/22,7,転校生,10,奈緒,59
04/22,8,転校生,1,エレナ,2067
04/22,8,転校生,2,可憐,1685
04/22,8,転校生,3,瑞希,371
04/22,8,転校生,4,志保,322
04/22,8,転校生,5,エミリー,179
04/22,8,転校生,6,杏奈,102
04/22,8,転校生,7,静香,95
04/22,8,転校生,8,まつり,75
04/22,8,転校生,9,翼,60
04/22,8,転校生,10,奈緒,60
04/22,9,転校生,1,エレナ,2087
04/22,9,転校生,2,可憐,1699
04/22,9,転校生,3,瑞希,373
04/22,9,転校生,4,志保,322
04/22,9,転校生,5,エミリー,179
04/22,9,転校生,6,杏奈,106
04/22,9,転校生,7,静香,95
04/22,9,転校生,8,まつり,79
04/22,9,転校生,9,奈緒,61
04/22,9,転校生,10,翼,60
04/22,10,転校生,1,エレナ,2096
04/22,10,転校生,2,可憐,1709
04/22,10,転校生,3,瑞希,382
04/22,10,転校生,4,志保,322
04/22,10,転校生,5,エミリー,179
04/22,10,転校生,6,杏奈,106
04/22,10,転校生,7,静香,96
04/22,10,転校生,8,まつり,83
04/22,10,転校生,9,奈緒,61
04/22,10,転校生,10,翼,60
04/22,11,転校生,1,エレナ,2117
04/22,11,転校生,2,可憐,1741
04/22,11,転校生,3,瑞希,383
04/22,11,転校生,4,志保,326
04/22,11,転校生,5,エミリー,180
04/22,11,転校生,6,杏奈,106
04/22,11,転校生,7,静香,97
04/22,11,転校生,8,まつり,84
04/22,11,転校生,9,奈緒,65
04/22,11,転校生,10,翼,60
04/22,12,転校生,1,エレナ,2126
04/22,12,転校生,2,可憐,1753
04/22,12,転校生,3,瑞希,383
04/22,12,転校生,4,志保,326
04/22,12,転校生,5,エミリー,181
04/22,12,転校生,6,杏奈,106
04/22,12,転校生,7,静香,97
04/22,12,転校生,8,まつり,84
04/22,12,転校生,9,奈緒,67
04/22,12,転校生,10,翼,62
04/22,13,転校生,1,エレナ,2145
04/22,13,転校生,2,可憐,1771
04/22,13,転校生,3,瑞希,387
04/22,13,転校生,4,志保,333
04/22,13,転校生,5,エミリー,181
04/22,13,転校生,6,杏奈,106
04/22,13,転校生,7,静香,98
04/22,13,転校生,8,まつり,87
04/22,13,転校生,9,奈緒,67
04/22,13,転校生,10,翼,62
04/22,14,転校生,1,エレナ,2158
04/22,14,転校生,2,可憐,1786
04/22,14,転校生,3,瑞希,387
04/22,14,転校生,4,志保,333
04/22,14,転校生,5,エミリー,182
04/22,14,転校生,6,杏奈,107
04/22,14,転校生,7,静香,99
04/22,14,転校生,8,まつり,88
04/22,14,転校生,9,奈緒,67
04/22,14,転校生,10,翼,62
04/22,17,転校生,1,エレナ,2163
04/22,17,転校生,2,可憐,1791
04/22,17,転校生,3,瑞希,388
04/22,17,転校生,4,志保,334
04/22,17,転校生,5,エミリー,182
04/22,17,転校生,6,杏奈,107
04/22,17,転校生,7,静香,100
04/22,17,転校生,8,まつり,89
04/22,17,転校生,9,奈緒,67
04/22,17,転校生,10,翼,62
04/22,18,転校生,1,エレナ,2581
04/22,18,転校生,2,可憐,2163
04/22,18,転校生,3,瑞希,396
04/22,18,転校生,4,志保,335
04/22,18,転校生,5,エミリー,194
04/22,18,転校生,6,杏奈,108
04/22,18,転校生,7,静香,101
04/22,18,転校生,8,まつり,89
04/22,18,転校生,9,奈緒,68
04/22,18,転校生,10,翼,63
04/22,19,転校生,1,エレナ,3082
04/22,19,転校生,2,可憐,2690
04/22,19,転校生,3,瑞希,402
04/22,19,転校生,4,志保,336
04/22,19,転校生,5,エミリー,249
04/22,19,転校生,6,杏奈,110
04/22,19,転校生,7,静香,101
04/22,19,転校生,8,まつり,89
04/22,19,転校生,9,奈緒,68
04/22,19,転校生,10,朋花,67
04/22,20,転校生,1,エレナ,3553
04/22,20,転校生,2,可憐,3177
04/22,20,転校生,3,瑞希,416
04/22,20,転校生,4,志保,340
04/22,20,転校生,5,エミリー,253
04/22,20,転校生,6,杏奈,111
04/22,20,転校生,7,静香,105
04/22,20,転校生,8,まつり,89
04/22,20,転校生,9,奈緒,70
04/22,20,転校生,10,朋花,67
04/22,23,転校生,1,エレナ,3709
04/22,23,転校生,2,可憐,3360
04/22,23,転校生,3,瑞希,430
04/22,23,転校生,4,志保,340
04/22,23,転校生,5,エミリー,253
04/22,23,転校生,6,杏奈,111
04/22,23,転校生,7,静香,105
04/22,23,転校生,8,まつり,89
04/22,23,転校生,9,奈緒,70
04/22,23,転校生,10,朋花,68
04/23,0,転校生,1,エレナ,4023
04/23,0,転校生,2,可憐,3912
04/23,0,転校生,3,瑞希,450
04/23,0,転校生,4,志保,346
04/23,0,転校生,5,エミリー,281
04/23,0,転校生,6,杏奈,113
04/23,0,転校生,7,静香,107
04/23,0,転校生,8,まつり,90
04/23,0,転校生,9,翼,75
04/23,0,転校生,10,奈緒,71
04/23,1,転校生,1,エレナ,5218
04/23,1,転校生,2,可憐,4811
04/23,1,転校生,3,瑞希,478
04/23,1,転校生,4,志保,352
04/23,1,転校生,5,エミリー,300
04/23,1,転校生,6,まつり,167
04/23,1,転校生,7,杏奈,125
04/23,1,転校生,8,静香,113
04/23,1,転校生,9,翼,80
04/23,1,転校生,10,奈緒,78
04/23,2,転校生,1,エレナ,5619
04/23,2,転校生,2,可憐,5477
04/23,2,転校生,3,瑞希,547
04/23,2,転校生,4,志保,358
04/23,2,転校生,5,エミリー,303
04/23,2,転校生,6,まつり,184
04/23,2,転校生,7,杏奈,127
04/23,2,転校生,8,静香,115
04/23,2,転校生,9,翼,82
04/23,2,転校生,10,奈緒,78
04/23,3,転校生,1,エレナ,5808
04/23,3,転校生,2,可憐,5723
04/23,3,転校生,3,瑞希,552
04/23,3,転校生,4,志保,365
04/23,3,転校生,5,エミリー,338
04/23,3,転校生,6,まつり,184
04/23,3,転校生,7,杏奈,128
04/23,3,転校生,8,静香,116
04/23,3,転校生,9,翼,82
04/23,3,転校生,10,奈緒,78
04/23,4,転校生,1,エレナ,6249
04/23,4,転校生,2,可憐,6062
04/23,4,転校生,3,瑞希,554
04/23,4,転校生,4,志保,365
04/23,4,転校生,5,エミリー,343
04/23,4,転校生,6,まつり,184
04/23,4,転校生,7,杏奈,128
04/23,4,転校生,8,静香,117
04/23,4,転校生,9,翼,82
04/23,4,転校生,10,奈緒,78
04/23,5,転校生,1,可憐,6365
04/23,5,転校生,2,エレナ,6302
04/23,5,転校生,3,瑞希,555
04/23,5,転校生,4,志保,369
04/23,5,転校生,5,エミリー,343
04/23,5,転校生,6,まつり,184
04/23,5,転校生,7,杏奈,128
04/23,5,転校生,8,静香,117
04/23,5,転校生,9,翼,82
04/23,5,転校生,10,奈緒,79
04/23,6,転校生,1,可憐,6592
04/23,6,転校生,2,エレナ,6436
04/23,6,転校生,3,瑞希,561
04/23,6,転校生,4,志保,374
04/23,6,転校生,5,エミリー,344
04/23,6,転校生,6,まつり,184
04/23,6,転校生,7,杏奈,129
04/23,6,転校生,8,静香,117
04/23,6,転校生,9,翼,82
04/23,6,転校生,10,奈緒,79
04/23,7,転校生,1,エレナ,6758
04/23,7,転校生,2,可憐,6709
04/23,7,転校生,3,瑞希,565
04/23,7,転校生,4,志保,375
04/23,7,転校生,5,エミリー,346
04/23,7,転校生,6,まつり,184
04/23,7,転校生,7,杏奈,129
04/23,7,転校生,8,静香,117
04/23,7,転校生,9,翼,83
04/23,7,転校生,10,奈緒,81
04/23,8,転校生,1,エレナ,7353
04/23,8,転校生,2,可憐,7034
04/23,8,転校生,3,瑞希,569
04/23,8,転校生,4,志保,375
04/23,8,転校生,5,エミリー,347
04/23,8,転校生,6,まつり,188
04/23,8,転校生,7,杏奈,132
04/23,8,転校生,8,静香,118
04/23,8,転校生,9,朋花,86
04/23,8,転校生,10,翼,84
04/23,9,転校生,1,エレナ,7523
04/23,9,転校生,2,可憐,7206
04/23,9,転校生,3,瑞希,570
04/23,9,転校生,4,志保,395
04/23,9,転校生,5,エミリー,347
04/23,9,転校生,6,まつり,188
04/23,9,転校生,7,杏奈,158
04/23,9,転校生,8,奈緒,123
04/23,9,転校生,9,静香,119
04/23,9,転校生,10,朋花,90
04/23,10,転校生,1,エレナ,7802
04/23,10,転校生,2,可憐,7493
04/23,10,転校生,3,瑞希,581
04/23,10,転校生,4,志保,398
04/23,10,転校生,5,エミリー,353
04/23,10,転校生,6,まつり,188
04/23,10,転校生,7,杏奈,160
04/23,10,転校生,8,奈緒,123
04/23,10,転校生,9,静香,121
04/23,10,転校生,10,朋花,91
04/23,11,転校生,1,エレナ,8180
04/23,11,転校生,2,可憐,7779
04/23,11,転校生,3,瑞希,594
04/23,11,転校生,4,志保,403
04/23,11,転校生,5,エミリー,379
04/23,11,転校生,6,まつり,193
04/23,11,転校生,7,杏奈,161
04/23,11,転校生,8,静香,130
04/23,11,転校生,9,奈緒,123
04/23,11,転校生,10,朋花,96
04/23,12,転校生,1,エレナ,8496
04/23,12,転校生,2,可憐,7922
04/23,12,転校生,3,瑞希,611
04/23,12,転校生,4,志保,404
04/23,12,転校生,5,エミリー,380
04/23,12,転校生,6,まつり,193
04/23,12,転校生,7,杏奈,162
04/23,12,転校生,8,静香,132
04/23,12,転校生,9,奈緒,123
04/23,12,転校生,10,朋花,96
04/23,13,転校生,1,エレナ,8804
04/23,13,転校生,2,可憐,8040
04/23,13,転校生,3,瑞希,618
04/23,13,転校生,4,志保,404
04/23,13,転校生,5,エミリー,382
04/23,13,転校生,6,まつり,193
04/23,13,転校生,7,杏奈,163
04/23,13,転校生,8,静香,133
04/23,13,転校生,9,奈緒,123
04/23,13,転校生,10,翼,104
04/23,14,転校生,1,エレナ,8987
04/23,14,転校生,2,可憐,8312
04/23,14,転校生,3,瑞希,633
04/23,14,転校生,4,志保,415
04/23,14,転校生,5,エミリー,382
04/23,14,転校生,6,まつり,194
04/23,14,転校生,7,杏奈,163
04/23,14,転校生,8,静香,133
04/23,14,転校生,9,奈緒,123
04/23,14,転校生,10,翼,104
04/23,15,転校生,1,エレナ,9080
04/23,15,転校生,2,可憐,8521
04/23,15,転校生,3,瑞希,653
04/23,15,転校生,4,志保,428
04/23,15,転校生,5,エミリー,382
04/23,15,転校生,6,まつり,195
04/23,15,転校生,7,杏奈,188
04/23,15,転校生,8,静香,134
04/23,15,転校生,9,奈緒,126
04/23,15,転校生,10,翼,104
04/23,16,転校生,1,エレナ,9193
04/23,16,転校生,2,可憐,8725
04/23,16,転校生,3,瑞希,669
04/23,16,転校生,4,志保,430
04/23,16,転校生,5,エミリー,383
04/23,16,転校生,6,まつり,196
04/23,16,転校生,7,杏奈,191
04/23,16,転校生,8,静香,134
04/23,16,転校生,9,奈緒,126
04/23,16,転校生,10,翼,105
04/23,17,転校生,1,エレナ,9259
04/23,17,転校生,2,可憐,9046
04/23,17,転校生,3,瑞希,670
04/23,17,転校生,4,志保,439
04/23,17,転校生,5,エミリー,389
04/23,17,転校生,6,まつり,197
04/23,17,転校生,7,杏奈,192
04/23,17,転校生,8,翼,155
04/23,17,転校生,9,静香,139
04/23,17,転校生,10,奈緒,126
04/23,18,転校生,1,エレナ,9501
04/23,18,転校生,2,可憐,9200
04/23,18,転校生,3,瑞希,674
04/23,18,転校生,4,志保,439
04/23,18,転校生,5,エミリー,389
04/23,18,転校生,6,まつり,218
04/23,18,転校生,7,杏奈,192
04/23,18,転校生,8,翼,156
04/23,18,転校生,9,静香,139
04/23,18,転校生,10,奈緒,126
04/23,19,転校生,1,エレナ,9680
04/23,19,転校生,2,可憐,9363
04/23,19,転校生,3,瑞希,682
04/23,19,転校生,4,志保,440
04/23,19,転校生,5,エミリー,392
04/23,19,転校生,6,まつり,219
04/23,19,転校生,7,杏奈,195
04/23,19,転校生,8,翼,166
04/23,19,転校生,9,静香,140
04/23,19,転校生,10,奈緒,126
04/23,20,転校生,1,エレナ,9925
04/23,20,転校生,2,可憐,9480
04/23,20,転校生,3,瑞希,697
04/23,20,転校生,4,志保,446
04/23,20,転校生,5,エミリー,392
04/23,20,転校生,6,まつり,219
04/23,20,転校生,7,杏奈,198
04/23,20,転校生,8,翼,166
04/23,20,転校生,9,静香,140
04/23,20,転校生,10,奈緒,126
04/23,21,転校生,1,エレナ,10234
04/23,21,転校生,2,可憐,9744
04/23,21,転校生,3,瑞希,703
04/23,21,転校生,4,志保,474
04/23,21,転校生,5,エミリー,406
04/23,21,転校生,6,まつり,221
04/23,21,転校生,7,杏奈,214
04/23,21,転校生,8,翼,168
04/23,21,転校生,9,静香,142
04/23,21,転校生,10,奈緒,136
04/23,22,転校生,1,エレナ,10417
04/23,22,転校生,2,可憐,10195
04/23,22,転校生,3,瑞希,716
04/23,22,転校生,4,志保,478
04/23,22,転校生,5,エミリー,414
04/23,22,転校生,6,まつり,222
04/23,22,転校生,7,杏奈,219
04/23,22,転校生,8,翼,183
04/23,22,転校生,9,静香,143
04/23,22,転校生,10,奈緒,137
04/23,23,転校生,1,エレナ,10761
04/23,23,転校生,2,可憐,10439
04/23,23,転校生,3,瑞希,716
04/23,23,転校生,4,志保,480
04/23,23,転校生,5,エミリー,418
04/23,23,転校生,6,杏奈,223
04/23,23,転校生,7,まつり,222
04/23,23,転校生,8,翼,188
04/23,23,転校生,9,静香,145
04/23,23,転校生,10,奈緒,137
04/24,0,転校生,1,エレナ,11173
04/24,0,転校生,2,可憐,10813
04/24,0,転校生,3,瑞希,720
04/24,0,転校生,4,志保,494
04/24,0,転校生,5,エミリー,424
04/24,0,転校生,6,杏奈,223
04/24,0,転校生,7,まつり,223
04/24,0,転校生,8,翼,188
04/24,0,転校生,9,奈緒,147
04/24,0,転校生,10,静香,145
04/24,1,転校生,1,エレナ,11855
04/24,1,転校生,2,可憐,11239
04/24,1,転校生,3,瑞希,735
04/24,1,転校生,4,志保,503
04/24,1,転校生,5,エミリー,424
04/24,1,転校生,6,杏奈,234
04/24,1,転校生,7,まつり,224
04/24,1,転校生,8,翼,189
04/24,1,転校生,9,静香,161
04/24,1,転校生,10,奈緒,149
04/24,2,転校生,1,エレナ,12133
04/24,2,転校生,2,可憐,11571
04/24,2,転校生,3,瑞希,761
04/24,2,転校生,4,志保,516
04/24,2,転校生,5,エミリー,430
04/24,2,転校生,6,杏奈,238
04/24,2,転校生,7,まつり,226
04/24,2,転校生,8,翼,191
04/24,2,転校生,9,静香,161
04/24,2,転校生,10,奈緒,149
04/24,3,転校生,1,エレナ,12258
04/24,3,転校生,2,可憐,11642
04/24,3,転校生,3,瑞希,771
04/24,3,転校生,4,志保,517
04/24,3,転校生,5,エミリー,430
04/24,3,転校生,6,杏奈,239
04/24,3,転校生,7,まつり,226
04/24,3,転校生,8,翼,191
04/24,3,転校生,9,静香,163
04/24,3,転校生,10,奈緒,149
04/24,4,転校生,1,エレナ,12479
04/24,4,転校生,2,可憐,11743
04/24,4,転校生,3,瑞希,774
04/24,4,転校生,4,志保,517
04/24,4,転校生,5,エミリー,431
04/24,4,転校生,6,杏奈,239
04/24,4,転校生,7,まつり,226
04/24,4,転校生,8,翼,191
04/24,4,転校生,9,静香,163
04/24,4,転校生,10,奈緒,149
04/24,5,転校生,1,エレナ,12490
04/24,5,転校生,2,可憐,11799
04/24,5,転校生,3,瑞希,780
04/24,5,転校生,4,志保,519
04/24,5,転校生,5,エミリー,431
04/24,5,転校生,6,杏奈,240
04/24,5,転校生,7,まつり,227
04/24,5,転校生,8,翼,191
04/24,5,転校生,9,静香,163
04/24,5,転校生,10,奈緒,149
04/24,6,転校生,1,エレナ,12560
04/24,6,転校生,2,可憐,11817
04/24,6,転校生,3,瑞希,782
04/24,6,転校生,4,志保,519
04/24,6,転校生,5,エミリー,433
04/24,6,転校生,6,杏奈,245
04/24,6,転校生,7,まつり,227
04/24,6,転校生,8,翼,191
04/24,6,転校生,9,静香,164
04/24,6,転校生,10,奈緒,149
04/24,7,転校生,1,エレナ,12595
04/24,7,転校生,2,可憐,11867
04/24,7,転校生,3,瑞希,817
04/24,7,転校生,4,志保,519
04/24,7,転校生,5,エミリー,436
04/24,7,転校生,6,杏奈,245
04/24,7,転校生,7,まつり,229
04/24,7,転校生,8,翼,192
04/24,7,転校生,9,静香,175
04/24,7,転校生,10,奈緒,149
04/24,8,転校生,1,エレナ,12685
04/24,8,転校生,2,可憐,12020
04/24,8,転校生,3,瑞希,825
04/24,8,転校生,4,志保,525
04/24,8,転校生,5,エミリー,436
04/24,8,転校生,6,杏奈,253
04/24,8,転校生,7,まつり,237
04/24,8,転校生,8,翼,194
04/24,8,転校生,9,静香,175
04/24,8,転校生,10,奈緒,150
04/24,9,転校生,1,エレナ,12865
04/24,9,転校生,2,可憐,12149
04/24,9,転校生,3,瑞希,825
04/24,9,転校生,4,志保,527
04/24,9,転校生,5,エミリー,436
04/24,9,転校生,6,杏奈,254
04/24,9,転校生,7,まつり,239
04/24,9,転校生,8,翼,195
04/24,9,転校生,9,静香,176
04/24,9,転校生,10,奈緒,150
04/24,10,転校生,1,エレナ,12995
04/24,10,転校生,2,可憐,12239
04/24,10,転校生,3,瑞希,855
04/24,10,転校生,4,志保,532
04/24,10,転校生,5,エミリー,440
04/24,10,転校生,6,まつり,258
04/24,10,転校生,7,杏奈,255
04/24,10,転校生,8,翼,195
04/24,10,転校生,9,静香,178
04/24,10,転校生,10,奈緒,150
04/24,11,転校生,1,エレナ,13098
04/24,11,転校生,2,可憐,12641
04/24,11,転校生,3,瑞希,858
04/24,11,転校生,4,志保,617
04/24,11,転校生,5,エミリー,441
04/24,11,転校生,6,まつり,258
04/24,11,転校生,7,杏奈,256
04/24,11,転校生,8,翼,195
04/24,11,転校生,9,静香,179
04/24,11,転校生,10,奈緒,151
04/24,12,転校生,1,エレナ,13207
04/24,12,転校生,2,可憐,12900
04/24,12,転校生,3,瑞希,868
04/24,12,転校生,4,志保,619
04/24,12,転校生,5,エミリー,442
04/24,12,転校生,6,まつり,258
04/24,12,転校生,7,杏奈,257
04/24,12,転校生,8,翼,195
04/24,12,転校生,9,静香,182
04/24,12,転校生,10,亜利沙,154
04/24,13,転校生,1,エレナ,13497
04/24,13,転校生,2,可憐,13091
04/24,13,転校生,3,瑞希,870
04/24,13,転校生,4,志保,633
04/24,13,転校生,5,エミリー,443
04/24,13,転校生,6,杏奈,264
04/24,13,転校生,7,まつり,263
04/24,13,転校生,8,翼,200
04/24,13,転校生,9,静香,184
04/24,13,転校生,10,亜利沙,156
04/24,14,転校生,1,エレナ,13715
04/24,14,転校生,2,可憐,13286
04/24,14,転校生,3,瑞希,876
04/24,14,転校生,4,志保,633
04/24,14,転校生,5,エミリー,454
04/24,14,転校生,6,杏奈,266
04/24,14,転校生,7,まつり,263
04/24,14,転校生,8,翼,200
04/24,14,転校生,9,静香,184
04/24,14,転校生,10,亜利沙,156
04/24,15,転校生,1,エレナ,13792
04/24,15,転校生,2,可憐,13372
04/24,15,転校生,3,瑞希,890
04/24,15,転校生,4,志保,638
04/24,15,転校生,5,エミリー,462
04/24,15,転校生,6,杏奈,266
04/24,15,転校生,7,まつり,263
04/24,15,転校生,8,翼,200
04/24,15,転校生,9,静香,185
04/24,15,転校生,10,亜利沙,156
04/24,16,転校生,1,エレナ,13909
04/24,16,転校生,2,可憐,13555
04/24,16,転校生,3,瑞希,895
04/24,16,転校生,4,志保,639
04/24,16,転校生,5,エミリー,462
04/24,16,転校生,6,杏奈,266
04/24,16,転校生,7,まつり,263
04/24,16,転校生,8,翼,201
04/24,16,転校生,9,静香,185
04/24,16,転校生,10,亜利沙,157
04/24,17,転校生,1,エレナ,14250
04/24,17,転校生,2,可憐,13643
04/24,17,転校生,3,瑞希,895
04/24,17,転校生,4,志保,639
04/24,17,転校生,5,エミリー,528
04/24,17,転校生,6,杏奈,269
04/24,17,転校生,7,まつり,263
04/24,17,転校生,8,翼,201
04/24,17,転校生,9,静香,189
04/24,17,転校生,10,亜利沙,157
04/24,18,転校生,1,エレナ,14520
04/24,18,転校生,2,可憐,13684
04/24,18,転校生,3,瑞希,897
04/24,18,転校生,4,志保,639
04/24,18,転校生,5,エミリー,528
04/24,18,転校生,6,杏奈,269
04/24,18,転校生,7,まつり,267
04/24,18,転校生,8,翼,202
04/24,18,転校生,9,静香,192
04/24,18,転校生,10,亜利沙,157
04/24,19,転校生,1,エレナ,14545
04/24,19,転校生,2,可憐,13746
04/24,19,転校生,3,瑞希,898
04/24,19,転校生,4,志保,639
04/24,19,転校生,5,エミリー,528
04/24,19,転校生,6,杏奈,270
04/24,19,転校生,7,まつり,267
04/24,19,転校生,8,翼,202
04/24,19,転校生,9,静香,195
04/24,19,転校生,10,亜利沙,157
04/24,20,転校生,1,エレナ,14615
04/24,20,転校生,2,可憐,14021
04/24,20,転校生,3,瑞希,899
04/24,20,転校生,4,志保,644
04/24,20,転校生,5,エミリー,531
04/24,20,転校生,6,まつり,271
04/24,20,転校生,7,杏奈,270
04/24,20,転校生,8,翼,202
04/24,20,転校生,9,静香,197
04/24,20,転校生,10,亜利沙,157
04/24,21,転校生,1,エレナ,14691
04/24,21,転校生,2,可憐,14299
04/24,21,転校生,3,瑞希,907
04/24,21,転校生,4,志保,654
04/24,21,転校生,5,エミリー,533
04/24,21,転校生,6,まつり,272
04/24,21,転校生,7,杏奈,271
04/24,21,転校生,8,翼,203
04/24,21,転校生,9,静香,197
04/24,21,転校生,10,亜利沙,157
04/24,22,転校生,1,エレナ,14880
04/24,22,転校生,2,可憐,14508
04/24,22,転校生,3,瑞希,915
04/24,22,転校生,4,志保,675
04/24,22,転校生,5,エミリー,533
04/24,22,転校生,6,杏奈,276
04/24,22,転校生,7,まつり,274
04/24,22,転校生,8,翼,203
04/24,22,転校生,9,静香,197
04/24,22,転校生,10,亜利沙,157
04/24,23,転校生,1,エレナ,14953
04/24,23,転校生,2,可憐,14726
04/24,23,転校生,3,瑞希,919
04/24,23,転校生,4,志保,678
04/24,23,転校生,5,エミリー,533
04/24,23,転校生,6,杏奈,278
04/24,23,転校生,7,まつり,276
04/24,23,転校生,8,翼,206
04/24,23,転校生,9,静香,197
04/24,23,転校生,10,亜利沙,157
04/25,0,転校生,1,可憐,15290
04/25,0,転校生,2,エレナ,15210
04/25,0,転校生,3,瑞希,922
04/25,0,転校生,4,志保,680
04/25,0,転校生,5,エミリー,534
04/25,0,転校生,6,杏奈,280
04/25,0,転校生,7,まつり,276
04/25,0,転校生,8,翼,226
04/25,0,転校生,9,静香,197
04/25,0,転校生,10,亜利沙,157
04/25,1,転校生,1,可憐,16239
04/25,1,転校生,2,エレナ,16164
04/25,1,転校生,3,瑞希,927
04/25,1,転校生,4,志保,683
04/25,1,転校生,5,エミリー,548
04/25,1,転校生,6,杏奈,283
04/25,1,転校生,7,まつり,278
04/25,1,転校生,8,翼,227
04/25,1,転校生,9,静香,200
04/25,1,転校生,10,奈緒,160
04/25,3,転校生,1,エレナ,16944
04/25,3,転校生,2,可憐,16395
04/25,3,転校生,3,瑞希,941
04/25,3,転校生,4,志保,688
04/25,3,転校生,5,エミリー,548
04/25,3,転校生,6,杏奈,284
04/25,3,転校生,7,まつり,279
04/25,3,転校生,8,翼,236
04/25,3,転校生,9,静香,201
04/25,3,転校生,10,朋花,196
04/25,4,転校生,1,エレナ,17052
04/25,4,転校生,2,可憐,16419
04/25,4,転校生,3,瑞希,944
04/25,4,転校生,4,志保,692
04/25,4,転校生,5,エミリー,549
04/25,4,転校生,6,杏奈,284
04/25,4,転校生,7,まつり,279
04/25,4,転校生,8,翼,238
04/25,4,転校生,9,朋花,207
04/25,4,転校生,10,静香,201
04/25,5,転校生,1,エレナ,17186
04/25,5,転校生,2,可憐,16472
04/25,5,転校生,3,瑞希,946
04/25,5,転校生,4,志保,692
04/25,5,転校生,5,エミリー,549
04/25,5,転校生,6,杏奈,284
04/25,5,転校生,7,まつり,279
04/25,5,転校生,8,翼,238
04/25,5,転校生,9,朋花,207
04/25,5,転校生,10,静香,202
04/25,6,転校生,1,エレナ,17220
04/25,6,転校生,2,可憐,16523
04/25,6,転校生,3,瑞希,953
04/25,6,転校生,4,志保,693
04/25,6,転校生,5,エミリー,549
04/25,6,転校生,6,杏奈,284
04/25,6,転校生,7,まつり,279
04/25,6,転校生,8,翼,238
04/25,6,転校生,9,朋花,207
04/25,6,転校生,10,静香,203
04/25,7,転校生,1,エレナ,17275
04/25,7,転校生,2,可憐,16587
04/25,7,転校生,3,瑞希,959
04/25,7,転校生,4,志保,701
04/25,7,転校生,5,エミリー,555
04/25,7,転校生,6,杏奈,284
04/25,7,転校生,7,まつり,279
04/25,7,転校生,8,翼,239
04/25,7,転校生,9,朋花,207
04/25,7,転校生,10,静香,203
04/25,8,転校生,1,エレナ,17383
04/25,8,転校生,2,可憐,16615
04/25,8,転校生,3,瑞希,961
04/25,8,転校生,4,志保,708
04/25,8,転校生,5,エミリー,560
04/25,8,転校生,6,杏奈,289
04/25,8,転校生,7,まつり,279
04/25,8,転校生,8,翼,239
04/25,8,転校生,9,朋花,210
04/25,8,転校生,10,静香,203
04/25,9,転校生,1,エレナ,17500
04/25,9,転校生,2,可憐,16699
04/25,9,転校生,3,瑞希,983
04/25,9,転校生,4,志保,714
04/25,9,転校生,5,エミリー,567
04/25,9,転校生,6,杏奈,291
04/25,9,転校生,7,まつり,279
04/25,9,転校生,8,翼,239
04/25,9,転校生,9,朋花,211
04/25,9,転校生,10,静香,204
04/25,10,転校生,1,エレナ,17535
04/25,10,転校生,2,可憐,16745
04/25,10,転校生,3,瑞希,983
04/25,10,転校生,4,志保,715
04/25,10,転校生,5,エミリー,570
04/25,10,転校生,6,杏奈,295
04/25,10,転校生,7,まつり,280
04/25,10,転校生,8,翼,242
04/25,10,転校生,9,朋花,211
04/25,10,転校生,10,静香,205
04/25,11,転校生,1,エレナ,17650
04/25,11,転校生,2,可憐,16762
04/25,11,転校生,3,瑞希,1003
04/25,11,転校生,4,志保,760
04/25,11,転校生,5,エミリー,572
04/25,11,転校生,6,杏奈,295
04/25,11,転校生,7,まつり,280
04/25,11,転校生,8,翼,242
04/25,11,転校生,9,朋花,211
04/25,11,転校生,10,静香,207
04/25,12,転校生,1,エレナ,17722
04/25,12,転校生,2,可憐,16893
04/25,12,転校生,3,瑞希,1019
04/25,12,転校生,4,志保,762
04/25,12,転校生,5,エミリー,572
04/25,12,転校生,6,杏奈,298
04/25,12,転校生,7,まつり,280
04/25,12,転校生,8,翼,242
04/25,12,転校生,9,朋花,211
04/25,12,転校生,10,静香,208
04/25,13,転校生,1,エレナ,17874
04/25,13,転校生,2,可憐,16990
04/25,13,転校生,3,瑞希,1037
04/25,13,転校生,4,志保,770
04/25,13,転校生,5,エミリー,574
04/25,13,転校生,6,杏奈,300
04/25,13,転校生,7,まつり,280
04/25,13,転校生,8,翼,242
04/25,13,転校生,9,朋花,211
04/25,13,転校生,10,静香,208
04/25,14,転校生,1,エレナ,17932
04/25,14,転校生,2,可憐,17075
04/25,14,転校生,3,瑞希,1039
04/25,14,転校生,4,志保,770
04/25,14,転校生,5,エミリー,574
04/25,14,転校生,6,杏奈,301
04/25,14,転校生,7,まつり,280
04/25,14,転校生,8,翼,242
